10.0,2.326347874040846,1.4912956340112327,0.9299314221098451,2.05265984591262
20.0,2.326347874040846,1.779530713796481,1.3009297461687424,2.25813168142422
30.0,2.326347874040846,1.9180416024843032,1.4874283926687852,2.348654812299821
40.0,2.326347874040846,1.9998356427694912,1.6047242218062656,2.3949470637327166
50.0,2.326347874040846,2.056327804653634,1.6890634934110669,2.423592115896201
60.0,2.326347874040846,2.092602747708199,1.7448927876009388,2.4403127078154596
70.0,2.326347874040846,2.1182448810048027,1.7873705496495873,2.449119212360018
80.0,2.326347874040846,2.1364611257455826,1.8157457896362115,2.457176461854954
90.0,2.326347874040846,2.1456481241610255,1.833307432201405,2.457988816120646
100.0,2.326347874040846,2.1514867004426868,1.8425226353643067,2.460450765521067
110.0,2.326347874040846,2.1682007012699174,1.871534702392736,2.4648667001470987
120.0,2.326347874040846,2.1832155919878513,1.8972650101164434,2.4691661738592594
130.0,2.326347874040846,2.194889737481509,1.9214574009015868,2.4683220740614313
140.0,2.326347874040846,2.205459524413628,1.9410488680832407,2.469870180744015
150.0,2.326347874040846,2.214217067479019,1.9575215439455849,2.470912591012453
160.0,2.326347874040846,2.2185901322346755,1.9690329661900752,2.468147298279276
170.0,2.326347874040846,2.224103192384381,1.9788781054576368,2.469328279311125
180.0,2.326347874040846,2.2272256220510545,1.9864899220064896,2.4679613220956194
190.0,2.326347874040846,2.229975537468013,1.9907938931534013,2.4691571817826246
200.0,2.326347874040846,2.2317037729394245,1.9940267772635907,2.4693807686152582
210.0,2.326347874040846,2.238070672264505,2.0055241426033135,2.4706172019256964
220.0,2.326347874040846,2.2411993856292973,2.0155447995095543,2.4668539717490403
230.0,2.326347874040846,2.2484661896866145,2.0284723112053613,2.4684600681678677
240.0,2.326347874040846,2.2510821748978245,2.03665552452035,2.465508825275299
250.0,2.326347874040846,2.253668342602669,2.0436274724765062,2.463709212728832
260.0,2.326347874040846,2.255640041184197,2.048662797054262,2.462617285314132
270.0,2.326347874040846,2.2578876304141278,2.0541041678265426,2.461671093001713
280.0,2.326347874040846,2.2605171751507815,2.0579240653265556,2.4631102849750075
290.0,2.326347874040846,2.2605723263694406,2.059037858275327,2.4621067944635544
300.0,2.326347874040846,2.2617975863413875,2.0618865412845793,2.4617086313981957
310.0,2.326347874040846,2.26331360684545,2.0672944050935214,2.4593328085973787
320.0,2.326347874040846,2.2676678104050016,2.074976002237916,2.4603596185720873
330.0,2.326347874040846,2.2686317544169228,2.079927907063506,2.4573356017703394
340.0,2.326347874040846,2.271459941039944,2.0855828948472737,2.457336987232614
350.0,2.326347874040846,2.2726991010031905,2.089385271357187,2.456012930649194
360.0,2.326347874040846,2.2746076000922466,2.0938683825202364,2.4553468176642568
370.0,2.326347874040846,2.2747104259841446,2.0948339748360727,2.4545868771322166
380.0,2.326347874040846,2.275817927419891,2.098804923518723,2.452830931321059
390.0,2.326347874040846,2.2771376095996114,2.099472158488477,2.454803060710746
400.0,2.326347874040846,2.2768525456601463,2.1003565479027935,2.453348543417499
410.0,2.326347874040846,2.27922740258359,2.1055031677325697,2.4529516374346105
420.0,2.326347874040846,2.2800359663705576,2.108796986585948,2.4512749461551673
430.0,2.326347874040846,2.280963314068716,2.11353832723149,2.4483883009059424
440.0,2.326347874040846,2.2829709629422736,2.116762278431556,2.449179647452991
