fpr_train,tpr_train,fpr_valid,tpr_valid,fpr_test,tpr_test
1.0,1.0,1.0,1.0,1.0,1.0
0.9329271888748658,1.0,0.9329275844376427,1.0,0.9329269910917278,1.0
0.8703542067208455,1.0,0.8703490737955804,1.0,0.8703567732061819,0.9999557600424703
0.8119802786001581,1.0,0.8119813874489128,0.9998230401698814,0.8119841473447688,0.9999557600424703
0.7575223222184215,0.999882026779921,0.7575237522336831,0.9996460803397629,0.7575216072044656,0.9998672801274111
0.706714947924653,0.9998230401698814,0.706710780064047,0.9992921606795258,0.7067170318733911,0.9997788002123518
0.6593163562590675,0.9996460803397629,0.6593124679322729,0.9991152008494072,0.6593183004396634,0.9994691205096443
0.6150965428574798,0.9995870937297233,0.615081120291573,0.9987612811891701,0.6150954078608647,0.9992036807644664
0.5738431959991036,0.9995281071196839,0.5738398117513844,0.9982304016988144,0.5738404649640396,0.9986285613165812
0.5353557990587514,0.9991741874594467,0.5353408467649192,0.9980534418686958,0.5353544289240187,0.9978764820385773
0.49944563050683527,0.9985843213590515,0.49944268501972716,0.9976995222084587,0.4994471032634177,0.9967262431428066
0.46594755900496576,0.9978174954285377,0.4659507085861892,0.9966377632277473,0.46595040737431553,0.9957529640771545
0.4346964532147533,0.9973456025482216,0.4346879920737425,0.9950451247566803,0.4347006838226838,0.9941603256060875
0.40554487444120735,0.9964018167875892,0.40553068770899314,0.9934524862856131,0.4055431215222795,0.9923907273049017
0.37834538398933726,0.9954580310269568,0.3783372551794908,0.9929216067952574,0.3783450252563229,0.9904441691735976
0.3529682358075512,0.9943962720462455,0.3529661541727853,0.9900902495133604,0.35296927663414157,0.9882764112546452
0.32929547893985683,0.993098566625376,0.32929353691548274,0.987435852061582,0.32929644996063373,0.9850468943549814
0.3072091624302615,0.9906211290037161,0.30719555563418904,0.983011856308618,0.3072071195406976,0.9815519377101398
0.28660313041837204,0.9884976110422934,0.2866014401726792,0.9784109007255353,0.2866039755486947,0.977703061405061
0.26738302213939447,0.9856072671503568,0.26736965021850284,0.9736329853123341,0.26738086181120124,0.9734117855246859
0.24944857928073508,0.9819500973279066,0.24944710815449125,0.9669085117678287,0.24944931485036403,0.9688993098566625
0.23271723617319917,0.9780569810652981,0.2327099662072504,0.9610688373739161,0.23271644801443725,0.9645637940187577
0.21710642714759204,0.9741048781926502,0.21710514675961148,0.9550522031498849,0.21711149052113835,0.9587683595823748
0.20254538163031813,0.9692679761694095,0.20254418711629307,0.9492125287559724,0.2025459788926142,0.9524420456556362
0.18895743149998231,0.9648439804164455,0.18895631712107006,0.9433728543620599,0.18896241186826018,0.9465138913466643
0.17628949882638797,0.9605379578835604,0.17628845915677357,0.9382410192886215,0.17629001866579383,0.9410723765705185
0.16446491548814002,0.9561729487406359,0.1644521505281223,0.9308087064236419,0.16446687485071787,0.9350115023889577
0.15343650110284143,0.9519848994278299,0.15342969869605988,0.9231994337285436,0.15343105598853513,0.9292603079101044
0.14314528019249595,0.9477968501150239,0.14313264096530492,0.9178906388249868,0.14314275351421166,0.9229782339408954
0.13354407237470658,0.9427829882616646,0.1335432847968012,0.9124048840913113,0.13354446616714288,0.9170058396743939
0.12458569726707636,0.9372972335279891,0.12457316749526724,0.9058573703769245,0.1245875390345096,0.9111661652804813
0.11622887203500784,0.9319884386244323,0.1162222890607031,0.8993098566625376,0.11623216355127786,0.9058573703769245
0.1084323138439037,0.9281543089718634,0.10841987933688364,0.8948858609095736,0.10843410797852107,0.9005928154308972
0.10116063740696618,0.9234943667787412,0.10114824578475257,0.8904618651566094,0.10116241009899063,0.8963900194655813
0.0943725598895979,0.9191883442458562,0.09437200332619734,0.8855069899132897,0.09437726134765262,0.8916121040523801
0.08804449110060036,0.9138795493422993,0.08803807434404912,0.8817908334807999,0.08804769950725842,0.8876305078747124
0.08214104575317582,0.9104583259600071,0.0821287662992516,0.8798442753494957,0.08214276236055944,0.8840028313572819
0.07663273610832616,0.9060933168170825,0.07662638665274854,0.8768359582374801,0.07663148769030706,0.8802424349672624
0.07149007442705323,0.9023181737745531,0.07147785778737106,0.8725889223146346,0.07149175962703798,0.8761723588745355
0.06669536806595817,0.8985430307320238,0.0666831797031192,0.8702884445230933,0.06669703912739626,0.8732525216775792
0.06222502683384249,0.8954167403999292,0.06222465986093664,0.8669262077508405,0.0622252103219186,0.8704211643956822
0.05804956299170805,0.8919365304075975,0.05804922064365457,0.8646257299592992,0.058049734167249054,0.8666607680056627
0.0541571814439556,0.8886922668554238,0.05415686205127298,0.8628561316581136,0.05415734114170964,0.8636966908511767
0.050524291999386656,0.8852120568630921,0.050512199005679305,0.8602017342063352,0.05052591537583709,0.8611307733144576
0.047133202014602325,0.8823217129711556,0.04713292404592983,0.8568394974340825,0.04713334100016808,0.8582109361175013
0.04397211639400337,0.8793723824691795,0.043965959554855716,0.8545390196425412,0.04397519484080997,0.8553353388780747
0.041023342494190915,0.8760691323069664,0.041011305532456965,0.8515307025305255,0.04102493785440681,0.853698460449478
0.038269187671766076,0.873650681295346,0.03826896197873357,0.8483454255883914,0.03827372369317327,0.8512652627853478
0.03570375437892924,0.8721170294343185,0.035703543815572975,0.8472836666076801,0.03570385966153873,0.8495841443992214
0.03330934997228153,0.8693446587624609,0.0332973585039189,0.8453371084763759,0.03331092258561053,0.8473279065652097
0.031074179356223683,0.8673981006311567,0.031068098582827622,0.8442753494956645,0.031077219769818032,0.845204388603787
0.028992344982956088,0.8654515424998526,0.028980378974186587,0.8419748717041232,0.028993904866375916,0.8438771898778977
