t_primal,L_primal,t_dual,L_dual
0.23689007759094238,5.531589289125629,0.20564889907836914,5.465761579227047
0.23799514770507812,5.534552692482245,0.20685195922851562,5.465761584279758
0.24044299125671387,5.5278155674925635,0.2086498737335205,5.465761588536264
0.24171996116638184,5.514808994628154,0.21072101593017578,5.465761591360209
0.2438499927520752,5.521871338341229,0.21338200569152832,5.465761594889732
0.2532620429992676,5.536457134417186,0.22109389305114746,5.465761597217943
0.2543621063232422,5.525794207787137,0.22229695320129395,5.465761599102172
0.2564070224761963,5.519445570614372,0.22348809242248535,5.465761600753408
0.2581901550292969,5.5128912134226145,0.22526001930236816,5.465761601607076
0.2608029842376709,5.5228679881108675,0.22725892066955566,5.4657616025193105
0.2634429931640625,5.5258096433321215,0.22950196266174316,5.46576160325631
0.2715740203857422,5.53197541790386,0.23181986808776855,5.465761604061323
0.27455902099609375,5.513477658678938,0.23373103141784668,5.4657616045719815
0.27575111389160156,5.517762973094984,0.23508000373840332,5.4657616050635465
0.2782411575317383,5.512247090320418,0.23627305030822754,5.465761605443476
0.2803621292114258,5.50927563651778,0.23747587203979492,5.465761605738988
0.28304314613342285,5.517053303237656,0.238677978515625,5.465761606056842
0.28934693336486816,5.504614296665167,0.23993301391601562,5.4657616063325
0.29137516021728516,5.526212744612557,0.2416379451751709,5.465761606522318
0.2938210964202881,5.499666697319743,0.24373102188110352,5.465761606673179
0.29628896713256836,5.513011940198277,0.24554991722106934,5.4657616068099495
0.2985820770263672,5.555760691929748,0.24772191047668457,5.465761606905908
0.3007380962371826,5.51616646121953,0.2496628761291504,5.465761606994379
0.30533409118652344,5.512685580465478,0.25165891647338867,5.46576160706549
0.30772995948791504,5.508094999342017,0.25282788276672363,5.465761607123644
0.30919814109802246,5.513651754570432,0.25403690338134766,5.465761607175107
0.31178998947143555,5.51214902289,0.25520801544189453,5.465761607220862
0.3140749931335449,5.510187222795931,0.2563920021057129,5.465761607268796
0.3164560794830322,5.501350974372316,0.2577400207519531,5.465761607294669
0.31841015815734863,5.508565368486923,0.26029491424560547,5.465761607315086
0.323944091796875,5.500657786538978,0.2623910903930664,5.465761607336111
0.32629895210266113,5.502623584813326,0.2706758975982666,5.465761607354671
0.3288559913635254,5.504368272070471,0.27185702323913574,5.465761607367616
0.33107495307922363,5.491856990049314,0.27304887771606445,5.465761607377195
0.33315396308898926,5.49904390022372,0.2744770050048828,5.465761607384113
0.3348820209503174,5.499802726944852,0.27678394317626953,5.465761607390773
0.34005212783813477,5.503376700314687,0.2788529396057129,5.465761607395495
0.3418140411376953,5.503564960131001,0.2809569835662842,5.46576160740076
0.3439021110534668,5.4938326543776475,0.2830219268798828,5.465761607404358
0.3462231159210205,5.503388061536273,0.2845890522003174,5.465761607407163
0.3488759994506836,5.508486462265007,0.28577303886413574,5.4657616074098705
0.350039005279541,5.496605645413631,0.2869710922241211,5.465761607411867
0.3540079593658447,5.570102707776834,0.2881450653076172,5.465761607413279
0.35541701316833496,5.499535311176719,0.28934693336486816,5.465761607414605
0.35773396492004395,5.500758270037606,0.29051995277404785,5.46576160741577
0.35979795455932617,5.496709456517888,0.292741060256958,5.465761607416928
0.3626420497894287,5.490983314683234,0.294996976852417,5.4657616074176945
0.3649711608886719,5.502405416707815,0.29715394973754883,5.465761607418437
0.3694331645965576,5.510479823905989,0.2991790771484375,5.4657616074191635
0.3707461357116699,5.552220437014992,0.3009068965911865,5.465761607419732
0.37221193313598633,5.491905207669351,0.30211806297302246,5.4657616074201805
0.37442708015441895,5.502005382827098,0.3033280372619629,5.46576160742055
0.3756430149078369,5.494384152452912,0.3045060634613037,5.4657616074208
0.37821006774902344,5.495524719686579,0.3057100772857666,5.465761607420981
0.38428616523742676,5.501203358250018,0.30690789222717285,5.46576160742119
0.38539600372314453,5.500930287700665,0.3089320659637451,5.46576160742136
0.3864459991455078,5.505842777219535,0.31981706619262695,5.465761607421487
0.38750195503234863,5.490378222715657,0.32101988792419434,5.4657616074216175
0.3889961242675781,5.505071195095547,0.3222200870513916,5.46576160742171
0.3912179470062256,5.488193886249382,0.3234238624572754,5.465761607421777
0.39905500411987305,5.506726788186455,0.32512807846069336,5.465761607421824
0.40019893646240234,5.4985344497619675,0.3275430202484131,5.465761607421885
0.4012620449066162,5.498745256392894,0.32960987091064453,5.465761607421929
0.40232205390930176,5.495214471939882,0.3315598964691162,5.465761607421968
0.4035820960998535,5.494033647628234,0.3336770534515381,5.4657616074220075
0.40465211868286133,5.5113033394952025,0.33501386642456055,5.465761607422036
0.4131331443786621,5.504237971493976,0.3361849784851074,5.465761607422053
0.4152231216430664,5.4984405628196615,0.33739304542541504,5.465761607422074
0.4163510799407959,5.4939663257651565,0.3385648727416992,5.465761607422086
0.41744494438171387,5.496031899080856,0.3397560119628906,5.465761607422103
0.41849493980407715,5.486462093794929,0.34123897552490234,5.465761607422114
0.4195420742034912,5.495912434546756,0.3435230255126953,5.465761607422121
0.4205911159515381,5.505485196495901,0.3449389934539795,5.465761607422136
0.4290170669555664,5.4910390180357895,0.3471980094909668,5.465761607422142
0.4311349391937256,5.499889391135943,0.34906792640686035,5.465761607422145
0.43243408203125,5.500083531319435,0.351330041885376,5.465761607422145
0.4334850311279297,5.5038763737170715,0.35251808166503906,5.465761607422149
0.43452906608581543,5.499701492434657,0.353726863861084,5.465761607422151
0.4355621337890625,5.4973839690096575,0.35490894317626953,5.465761607422152
,,0.3561060428619385,5.4657616074221576
,,0.357342004776001,5.465761607422158
,,0.36919403076171875,5.465761607422158
,,0.3703908920288086,5.4657616074221576
,,0.3715798854827881,5.4657616074221655
,,0.37274694442749023,5.465761607422164
,,0.3740060329437256,5.465761607422162
,,0.37612295150756836,5.4657616074221655
,,0.37767791748046875,5.465761607422163
,,0.3798558712005615,5.4657616074221655
,,0.3818790912628174,5.465761607422169
,,0.3838350772857666,5.465761607422171
,,0.3851630687713623,5.465761607422171
,,0.38634705543518066,5.465761607422171
,,0.3875429630279541,5.465761607422169
,,0.3887059688568115,5.46576160742217
,,0.3899059295654297,5.465761607422172
,,0.3912808895111084,5.4657616074221655
,,0.39369702339172363,5.465761607422168
,,0.39530301094055176,5.465761607422166
,,0.3975179195404053,5.465761607422171
,,0.39940690994262695,5.465761607422175
,,0.4011409282684326,5.465761607422175
,,0.402332067489624,5.4657616074221735
,,0.40352797508239746,5.465761607422173
,,0.40469789505004883,5.4657616074221735
,,0.40604400634765625,5.465761607422172
,,0.4167900085449219,5.465761607422169
,,0.4186079502105713,5.465761607422169
,,0.4197878837585449,5.465761607422167
,,0.42098093032836914,5.465761607422167
,,0.4221680164337158,5.465761607422168
,,0.4233710765838623,5.465761607422171
,,0.4250199794769287,5.465761607422171
,,0.42716503143310547,5.465761607422172
,,0.42897891998291016,5.46576160742217
,,0.4311208724975586,5.46576160742217
,,0.4329659938812256,5.46576160742217
,,0.43457794189453125,5.465761607422172
,,0.43575501441955566,5.465761607422174
