fpr_train,tpr_train,fpr_valid,tpr_valid,fpr_test,tpr_test
1.0,1.0,1.0,1.0,1.0,1.0
0.9329261462454088,0.9919830228719642,0.9329147506190307,0.9918641669614432,0.9329230007340001,0.9905827217260589
0.8703565048726852,0.989742985145013,0.870357269189954,0.9902723735408561,0.8703561227106713,0.9890794942081528
0.811978610886752,0.9882103277528884,0.8119738238415282,0.9886805801202688,0.8119810044305309,0.9873109912459104
0.757521268254146,0.9872671539731196,0.757516802263884,0.9876193845065441,0.7575235012690243,0.9861614643204527
0.706713280941404,0.9865008252770573,0.7067032189600283,0.9865581888928192,0.7067138902890899,0.9853214254133875
0.6593129307447868,0.9856755482197594,0.6593031482136541,0.9865581888928192,0.6593089786786229,0.9843487487841542
0.6150961861583902,0.9851450129686394,0.6150866643084542,0.9856738592147153,0.6150965254379681,0.9836855601733133
0.5738390156763098,0.9843786842725772,0.5738415281216838,0.9851432614078528,0.5738421811300064,0.9830223715624724
0.5353527611883103,0.9836123555765149,0.5353555005305978,0.9842589317297489,0.5353558131925468,0.9821381200813512
0.49944876458415627,0.9830228719641594,0.49941634241245136,0.984082065794128,0.49944728906339814,0.9813865063223981
0.46595015888550223,0.9823744399905683,0.465935620799434,0.9833746020516448,0.46594858461783356,0.980590679989389
0.4346977638118371,0.9819618014619194,0.43470109656880085,0.9830208701804033,0.43469609741861887,0.9799274913785481
0.4055382946485948,0.9814902145720349,0.40553590378493104,0.9826671383091616,0.40554391177849114,0.9792200901936511
0.37834204894498846,0.9809007309596793,0.37831623629288996,0.9823134064379201,0.3783461120101876,0.9786011141568662
0.35296753311834167,0.980134402263617,0.35295366112486737,0.9819596745666784,0.3529700474889237,0.9778937129719693
0.3292968358497574,0.9792501768450838,0.32928899893880437,0.9819596745666784,0.32929633265239344,0.9774957998054646
0.3072061502543937,0.9786606932327281,0.30719844357976656,0.9817828086310577,0.30721000362578377,0.9770536740649041
0.2866011472771329,0.9783070030653148,0.2865935620799434,0.9812522108241952,0.286604939909267,0.9763462728800071
0.2673816022969125,0.978012261259137,0.2673682348779625,0.9807216130173328,0.2673750210030156,0.9757715094172783
0.24944729069267005,0.9776585710917236,0.24943402900601344,0.9803678811460913,0.24944949990714457,0.9751525333804935
0.23270977897523273,0.9771280358406036,0.2327201980898479,0.9793066855323664,0.2327134127468407,0.9749756830842692
0.21711011148515202,0.9767153973119548,0.2171029359745313,0.9787760877255041,0.21710043420971178,0.9745335573437085
0.2025480636013654,0.9758311718934214,0.2025468694729395,0.9777148921117793,0.20254866067085842,0.9738703687328676
0.18896467966442437,0.9755364300872436,0.1889635656172621,0.9771842943049168,0.18896081500543868,0.973384030418251
0.1762892128829907,0.9753006366423014,0.17626459143968873,0.9766536964980544,0.1762882586510316,0.9729419046776904
0.16446270759761583,0.9747701013911814,0.1644499469402193,0.9764768305624337,0.16446466629524492,0.972676629233354
0.1534321037147961,0.9739448243338835,0.15341351255748142,0.9755925008843297,0.1534325560006721,0.9721460783446813
0.14314434114102784,0.9734142890827635,0.1431199151043509,0.9748850371418465,0.14313002414241371,0.9717039526041206
0.1335404642168625,0.9731784956378212,0.13353378139370356,0.9747081712062257,0.13354380565799132,0.9711734017154479
0.12458509954663098,0.9727658571091724,0.12456667845772904,0.9745313052706048,0.12458546679754862,0.9708639136970555
0.11623108260277445,0.972412166941759,0.1162186062964273,0.9740007074637425,0.11622847743612873,0.970510213104607
0.1084312488577341,0.9721763734968167,0.10843650512911213,0.9734701096568801,0.10843304238629631,0.9701565125121585
0.10116201604773051,0.9719405800518746,0.1011496285815352,0.9732932437212592,0.10116378814810885,0.9697143867715978
0.09437621964520485,0.9712331997170479,0.09437566324725857,0.9724089140431553,0.0943764978466382,0.9693606861791494
0.08804438182043285,0.9709974062721056,0.08804386275203396,0.9722320481075345,0.08804464135692745,0.9689185604385887
0.08214292030963512,0.9706437161046922,0.08213654050229925,0.9717014503006721,0.08214168855401975,0.9683437969758599
0.07663056615119769,0.9702310775760434,0.07661832331093031,0.9711708524938097,0.07663226593797257,0.9679900963834115
0.07148373708134112,0.96987738740863,0.07148921117792713,0.9711708524938097,0.07149426507132182,0.9675479706428508
0.06669653753412058,0.9689931619900967,0.0666784577290414,0.9708171206225681,0.06668789076663217,0.9668847820320099
0.062221802981977256,0.9686394718226833,0.06222143615139724,0.9702865228157057,0.06222198639888927,0.9663100185692811
0.05804774229302142,0.9680499882103277,0.05804740007074637,0.9701096568800849,0.05804791340567214,0.9659563179768326
0.05415666876941852,0.9678141947653855,0.054156349487088785,0.969932790944464,0.05415682841199515,0.9657794676806084
0.0505191045814443,0.9674605045979722,0.050512911213300316,0.9694021931376017,0.05052220129290142,0.9654699796622159
0.047135049729098745,0.9671657627917943,0.04713477184294305,0.9690484612663601,0.04713518867340532,0.9649836413475993
0.0439750263826576,0.9665762791794388,0.04396887159533074,0.9685178634594978,0.043973682116042766,0.9647183659032629
0.04101545227834146,0.9660457439283188,0.04099752387690131,0.9681641315882561,0.04102441655833532,0.9639667521443098
0.03826811854804002,0.9658099504833766,0.038273788468341,0.9676335337813937,0.03827412693780454,0.963391988681581
0.03570354736202902,0.9653973119547277,0.035691545808277325,0.9672798019101521,0.03570512650447917,0.9628614377929083
0.03330994758841875,0.9648078283423721,0.033303855677396535,0.9665723381676689,0.03330857188337357,0.9625519497745159
0.03106963252937466,0.9644541381749587,0.031075344888574462,0.9663954722320481,0.031071198012009305,0.9621982491820674
0.02898260218489674,0.9638057062013676,0.02898832684824903,0.9653342766183233,0.028993004890386368,0.9617561234415067
0.027048856554984995,0.9634520160339543,0.027042801556420235,0.9651574106827026,0.02704304070605506,0.9614908479971704
0.02523302224397031,0.9628625324215987,0.025221082419526,0.9648036788114609,0.02523457052149382,0.9611371474047219
0.023540994817797534,0.9624498938929498,0.023540856031128404,0.9646268128758401,0.023536642524252957,0.9606065965160492
0.021960983144576965,0.9620962037255364,0.02194906261054121,0.9635656172621153,0.021962521776810903,0.9601644707754885
0.020487091658363744,0.9615067201131808,0.020481075344888574,0.9630350194552529,0.020490099841703587,0.9598991953311522
0.019113424793213023,0.9610940815845319,0.01910152104704634,0.9619738238415281,0.01911053334394538,0.9594570695905915
0.01783408698317995,0.9605635463334119,0.017828086310576582,0.9612663600990449,0.01783266565852192,0.9591917941462552
0.016637287096374815,0.9599740627210563,0.016625397948355148,0.9609126282278033,0.01663438834796912,0.9586170306835264
0.01551712956685277,0.9597382692761142,0.01551114255394411,0.9605588963565618,0.015515701412286986,0.958307542665134
0.014479509960558664,0.9592666823862297,0.014467633533781393,0.9602051644853201,0.014481026538968331,0.9576885666283491
0.013506741579657939,0.9587950954963452,0.013494870887866996,0.9598514326140786,0.013508255290549085,0.9573790786099566
0.012598824424150596,0.9585003536901674,0.012592854616200919,0.9594977007428369,0.01260180935452206,0.9568485277212839
0.011755758494036634,0.958146663522754,0.011743898125221083,0.9591439688715954,0.011757267043394441,0.9564064019807234
0.01096575265742635,0.9574982315491629,0.010965688008489564,0.9587902370003537,0.010961363294687785,0.9558758510920505
0.01022880691431974,0.9570266446592784,0.010222851078882208,0.9584365051291122,0.010231784858373349,0.9553453002033778
0.009544921264716807,0.9566140061306295,0.00953307392996109,0.9579059073222498,0.009546423296987062,0.9548589618887612
0.008902304576727842,0.9563782126856873,0.008896356561726212,0.9570215776441457,0.008905278610528922,0.9541073481298081
0.008306852416297703,0.9557887290733318,0.008295012380615493,0.9568447117085249,0.00830835079899893,0.9537978601114157
0.007746773651536679,0.9549634520160339,0.007746727980191015,0.9563141139016625,0.007751218174904271,0.9530462463524626
0.007227963848389626,0.9544329167649139,0.0072161301733286165,0.9556066501591793,0.007229459050752129,0.9522946325935095
0.00674452744091169,0.9538434331525584,0.0067385921471524585,0.9545454545454546,0.00674749511403532,0.9517198691307808
0.006290568863158019,0.9536076397076161,0.0062787407145383795,0.9538379908029714,0.006292061302275401,0.951145105668052
0.005871983681073465,0.9530771044564961,0.005871949062610541,0.9536611248673506,0.005872000990457998,0.9505703422053232
0.005476980762768322,0.9526644659278473,0.005465157410682702,0.9531305270604882,0.005478470803597485,0.9498629410204262
0.0051055601082425905,0.952428672482905,0.005111425539441104,0.9529536611248673,0.005107049054201045,0.9494208152798655
0.004763617283441124,0.9521339306767271,0.004757693668199505,0.952423063318005,0.004766579117254309,0.949022902113361
0.004445256722419069,0.951485498703136,0.0044393349840820655,0.9522461973823841,0.004448217617771646,0.9484039260765762
0.004144582859231572,0.9508370667295449,0.004138662893526707,0.9517155995755218,0.004147542868260243,0.9476965248916792
0.0038674912598234868,0.9503065314784249,0.0038556773965334277,0.9511850017686594,0.003868976556212913,0.9474312494473428
0.00360808635824996,0.9497170478660694,0.0036080650866643083,0.9508312698974177,0.0036080969941368426,0.9471217614289504
0.0033663681545109923,0.9491275642537137,0.0033604527767951893,0.9503006720905554,0.0033693258695248456,0.9465912105402776
0.003142336648606583,0.9484791322801226,0.0031305270604881498,0.9499469402193138,0.0031438198073912927,0.9460164470775488
0.0029300962745918793,0.9478307003065315,0.0029182879377431907,0.9494163424124513,0.0029315788077361846,0.9457069590591565
0.0027355425984117343,0.9475359585003537,0.002723735408560311,0.9487088786699681,0.0027326028705595205,0.9453090458926519
0.0025527800541212953,0.9472412166941759,0.002546869472939512,0.948001414927485,0.0025513136833541154,0.9449995578742595
0.002375913075775709,0.9464748879981136,0.0023700035373187124,0.9472939511850018,0.00237886787113434,0.9446016447077549
0.0022167327952646813,0.9454138174958736,0.0022108241952599928,0.947117085249381,0.0022196871213930086,0.9438058183747458
0.0020693436466433595,0.9449422306059891,0.0020693314467633535,0.9467633533781393,0.0020693497466373065,0.9430542046157927
0.0019337456299117434,0.9445885404385758,0.0019278386982667138,0.9464096215068978,0.0019322774343600493,0.9424794411530639
0.00180404317912498,0.9440580051874558,0.0018040325433321541,0.9455252918287937,0.0018040484970684213,0.9421257405606155
0.0016802362942830698,0.9434685215751002,0.0017686593562079944,0.9451715599575522,0.001680241247269608,0.9414625519497745
0.001568220541330865,0.9430558830464513,0.0017509727626459145,0.9451715599575522,0.001569699059949239,0.9411530639313821
0.0014621003543235133,0.9426432445178025,0.0017332861690838345,0.9448178280863105,0.0014635785601216848,0.9402688124502608
0.0013618757332610144,0.9411695354869135,0.0017155995755217545,0.9448178280863105,0.0013663014352797603,0.9392961358210274
0.0012734422440882213,0.9405211035133223,0.0016979129819596746,0.9448178280863105,0.0012734459979306502,0.9387213723582987
0.0011850087549154281,0.9394010846498467,0.0016802263883975946,0.9448178280863105,0.00118943393556717,0.938235034043682
0.0011083663976323406,0.9388705493987267,0.0016802263883975946,0.944464096215069,0.0011054218732036894,0.9376602705809532
0.0010317240403492534,0.9385168592313133,0.0016625397948355147,0.9442872302794482,0.0010346748733186533,0.9367318065257759
0.0009609772490110188,0.9376915821740156,0.0016448532012734347,0.9441103643438273,0.0009639278734336172,0.9361570430630471
0.0008961260236176372,0.9373968403678378,0.0016271666077113547,0.9441103643438273,0.0008976025610413958,0.9356707047484305
0.0008371703641691084,0.9366894600330111,0.0016094800141492748,0.9437566324725858,0.000840120623634804,0.9339464143602441
0.0007841102706654325,0.9360410280594199,0.0015917934205871948,0.9437566324725858,0.0007826386862282122,0.9331063754531789
0.0007310501771617566,0.9354515444470644,0.0015741068270251149,0.9437566324725858,0.000729578436314435,0.9316473605093288
