t_primal,L_primal,t_dual,L_dual
9.918212890625e-5,35.65799094994562,0.007682085037231445,-19.66731809692722
0.005339145660400391,27.778334971821437,0.018995046615600586,9.110556759241906
0.01933002471923828,25.14233041845675,0.030260086059570312,10.50613125484404
0.024367094039916992,23.449104112581907,0.04141807556152344,10.734173718308378
0.03471517562866211,22.186402562967913,0.052639007568359375,10.814539594196338
0.04375004768371582,21.166062810043783,0.06384515762329102,10.836736933604051
0.04871416091918945,20.333357505232247,0.08500099182128906,10.846583760985109
0.057919979095458984,19.617135683174997,0.0934290885925293,10.851028335892812
0.06291913986206055,19.00651508882269,0.09917306900024414,10.85390126488735
0.0718691349029541,18.47243444309684,0.10482215881347656,10.857054990995673
0.07688713073730469,17.99474311187051,0.1103520393371582,10.858244840743975
0.08652901649475098,17.573483764931442,0.11522412300109863,10.858901980023592
0.09238314628601074,17.192107109385354,0.12062501907348633,10.859831964987848
0.10146713256835938,16.83996777201239,0.1321401596069336,10.86033798274146
0.1066901683807373,16.5218204456041,0.13712215423583984,10.860647074606819
0.11586904525756836,16.225182758466815,0.14211702346801758,10.860886604761337
0.1210930347442627,15.954975918496128,0.14702916145324707,10.861095846716665
0.12994909286499023,15.704737624298998,0.15190815925598145,10.861318773954572
0.13865208625793457,15.469319946583559,0.15691304206848145,10.861457726133258
0.14362311363220215,15.253155945851393,0.16180706024169922,10.861535275353807
0.15217113494873047,15.051410675226036,0.16669607162475586,10.861571253572858
0.15735697746276855,14.860386604755673,0.17739510536193848,10.861746875021625
0.16653704643249512,14.683995937398109,0.18232202529907227,10.861904689169943
0.17454314231872559,14.516456718216784,0.18877816200256348,10.86195340036961
0.1847231388092041,14.361279033151911,0.19383716583251953,10.862007260337396
0.19217801094055176,14.215403075206469,0.19871306419372559,10.86202743529149
0.2012190818786621,14.076360417518718,0.2035510540008545,10.862050398886787
0.2062849998474121,13.947180885364075,0.20858001708984375,10.86206541011925
0.21502900123596191,13.825414937063917,0.21926307678222656,10.862070646370466
0.22028303146362305,13.709061596411189,0.22490715980529785,10.862084375166635
0.22905397415161133,13.600732642443537,0.23030805587768555,10.862098947401607
0.2341611385345459,13.497171742831194,0.23531198501586914,10.862111294988035
0.24299001693725586,13.400699964779317,0.24031496047973633,10.862113757789349
0.25162720680236816,13.309538712239153,0.24518704414367676,10.862116098917596
0.2568061351776123,13.22229713067554,0.2501370906829834,10.862117745567442
0.2656111717224121,13.141075285892246,0.2610640525817871,10.862118534431966
0.2707200050354004,13.064342188075223,0.2660491466522217,10.862118955036731
0.27947497367858887,12.9908559196293,0.27095508575439453,10.862119183873109
0.2844531536102295,12.92227739348496,0.2762410640716553,10.862119205206493
0.2933990955352783,12.856524808488924,0.2814140319824219,10.862119264864326
0.29837918281555176,12.795099950049542,0.2871730327606201,10.86211930788938
0.3070352077484131,12.736904841217152,0.29282212257385254,10.86211936700761
0.31212520599365234,12.681027961567578,0.30391693115234375,10.862119388727388
0.32087206840515137,12.62874557987207,0.30899906158447266,10.862119412031863
0.32584404945373535,12.579046528957173,0.31395506858825684,10.862119436300574
0.33452701568603516,12.531116482823993,0.31887197494506836,10.862119454786434
0.3433849811553955,12.486084901641604,0.3239901065826416,10.862119458552296
0.34834909439086914,12.44318319499886,0.3290259838104248,10.862119460516807
0.357119083404541,12.401758726390801,0.3340909481048584,10.862119461605346
0.36208605766296387,12.362799395102924,0.3451380729675293,10.86211946217882
0.3708031177520752,12.325160105976382,0.3503589630126953,10.862119462529561
0.3757650852203369,12.289733896308377,0.35544395446777344,10.8621194628583
0.38429903984069824,12.255924510661515,0.36063504219055176,10.862119462903882
0.3894801139831543,12.22322815426195,0.3656909465789795,10.862119462999555
0.39804816246032715,12.19242603592468,0.3707540035247803,10.862119463078127
0.40317797660827637,12.163004185295549,0.37591099739074707,10.86211946308176
0.411912202835083,12.134526867025565,0.3873310089111328,10.862119463095334
0.4169011116027832,12.107677244482993,0.3926219940185547,10.862119463095754
0.42550110816955566,12.081675711895754,0.3976881504058838,10.86211946309578
0.43047308921813965,12.057147510858655,0.4027080535888672,10.86211946309578
0.43918919563293457,12.033687643546383,0.40784597396850586,10.862119463095972
0.44814515113830566,12.010951385660386,0.4129331111907959,10.862119463096063
0.45433616638183594,11.98948724060218,0.4179999828338623,10.862119463096066
0.4632601737976074,11.968942788226919,0.42949700355529785,10.862119463096066
0.4683091640472412,11.949011499986426,0.43459105491638184,10.862119463096066
0.4772160053253174,11.930164612508435,0.43966197967529297,10.862119463096066
0.4822690486907959,11.911860233986847,0.44478797912597656,10.862119463096066
0.49094700813293457,11.894543807108857,0.44988512992858887,10.862119463096066
0.49592018127441406,11.87793536735713,0.4549081325531006,10.862119463096066
0.5047190189361572,11.861794611632689,0.46012306213378906,10.862119463096066
0.5097241401672363,11.84651530003544,0.4715089797973633,10.862119463096066
0.5183591842651367,11.8318515100806,0.47673702239990234,10.862119463096066
0.5235071182250977,11.817591750779068,0.48181700706481934,10.862119463096066
0.5320940017700195,11.804084701748623,0.48682403564453125,10.862119463096066
0.5409340858459473,11.790944465094231,0.4920051097869873,10.862119463096066
0.5459091663360596,11.77849282249071,0.4971311092376709,10.862119463096066
0.5546090602874756,11.76653077281883,0.5021870136260986,10.862119463096066
0.5596411228179932,11.754899888522443,0.5137131214141846,10.862119463096066
0.5682849884033203,11.743953230050561,0.5188241004943848,10.862119463096066
0.5734841823577881,11.733496213133968,0.523993968963623,10.862119463096066
0.5839831829071045,11.723358515604318,0.5289990901947021,10.862119463096066
