t_primal,L_primal,t_dual,L_dual
0.00010180473327636719,11.300010551956559,0.011065959930419922,-15.391823871905233
0.004002809524536133,10.61426334761832,0.014965057373046875,-2.798027514759264
0.016458988189697266,9.966031726247625,0.01961803436279297,1.6267634071564938
0.019906997680664062,9.441809584535969,0.02277994155883789,3.1906127673266855
0.02283000946044922,9.02188089875358,0.02598714828491211,3.9417826526599837
0.02583479881286621,8.650888818881905,0.029608964920043945,4.456764210346874
0.02850198745727539,8.345282964546948,0.03318500518798828,4.705750930279498
0.03171896934509277,8.065715420977988,0.04372906684875488,4.853556685962028
0.042311906814575195,7.815756343100568,0.04723215103149414,4.965984574902491
0.045648813247680664,7.616911316685584,0.052195072174072266,5.048216549297216
0.049098968505859375,7.41522745123819,0.05616307258605957,5.125669637300438
0.05333089828491211,7.245437320675177,0.059426069259643555,5.162126043692753
0.057190895080566406,7.087105977515032,0.06426095962524414,5.179449037374546
0.05986380577087402,6.951980004315508,0.06941008567810059,5.19072949842661
0.06931281089782715,6.834056616375258,0.07247614860534668,5.195967731295794
0.07165884971618652,6.733979216228945,0.07541894912719727,5.200127558229509
0.07462787628173828,6.620879180476446,0.0802309513092041,5.203544366331718
0.07897090911865234,6.530367988893116,0.08444714546203613,5.2074491466720065
0.08276891708374023,6.447254131186886,0.08829998970031738,5.209442462149421
0.09206891059875488,6.372225444980348,0.09039998054504395,5.211039484813078
0.09488987922668457,6.297044663688722,0.09166216850280762,5.212083862002887
0.09707999229431152,6.236173427386488,0.09368705749511719,5.213941950602235
0.09891700744628906,6.189422975311584,0.09568500518798828,5.216095365616695
0.10076189041137695,6.119065357429054,0.0982210636138916,5.217622902151604
0.10318899154663086,6.075615712286265,0.10050415992736816,5.219149578221822
0.11433196067810059,6.017997824578844,0.10237503051757812,5.220433573582801
0.11599302291870117,5.977888119406481,0.10364508628845215,5.2212093675246285
0.11863183975219727,5.931110585335388,0.10485410690307617,5.221980207267313
0.12109684944152832,5.898150481562299,0.10609817504882812,5.223370422009192
0.12396502494812012,5.857420004609517,0.10732007026672363,5.2240379664930305
0.12694287300109863,5.828857708937943,0.10855698585510254,5.224592815842843
0.13625884056091309,5.787906045246082,0.11087417602539062,5.225226470064712
0.1379070281982422,5.768283567621476,0.12136197090148926,5.225510839274211
0.14139294624328613,5.757972476579393,0.12259602546691895,5.225846087397496
0.1428070068359375,5.714073382226257,0.12386202812194824,5.226406874012244
0.1443338394165039,5.702440148338183,0.12508106231689453,5.2269664239462355
0.149000883102417,5.657818266128498,0.1273021697998047,5.227086795201769
0.15110397338867188,5.6438823365279465,0.12919998168945312,5.2276904329676315
0.1541149616241455,5.624049483718156,0.13169503211975098,5.228119958510302
0.15656495094299316,5.606744792811205,0.1339869499206543,5.228521437955219
0.1587228775024414,5.592298237924853,0.13585495948791504,5.228660850258998
0.1600809097290039,5.564159500467772,0.13705897331237793,5.22880851139883
0.1645050048828125,5.550494742285846,0.13832712173461914,5.229103445973832
0.1658008098602295,5.5522006787785125,0.13954806327819824,5.229361433851238
0.16764092445373535,5.521803216953557,0.14079594612121582,5.229716860409708
0.16974687576293945,5.507176869721956,0.1420271396636963,5.2299797604185825
0.17153000831604004,5.494672832872697,0.1445620059967041,5.230257886114622
0.17336583137512207,5.484809354002512,0.14586997032165527,5.230433189626817
0.17787384986877441,5.482661996587359,0.1480700969696045,5.230557378488232
0.17917394638061523,5.459952023331028,0.1502211093902588,5.230698015003464
0.1804819107055664,5.447819157317241,0.15260910987854004,5.230976959143639
0.18202781677246094,5.439613639248826,0.15384316444396973,5.231151350933345
0.18336892127990723,5.433048420534759,0.15508794784545898,5.231275085341529
0.19075798988342285,5.426541212844878,0.1563091278076172,5.231378726852294
0.19402384757995605,5.420322848672504,0.15755701065063477,5.2315340776300765
0.1963939666748047,5.404106414173093,0.15880203247070312,5.231596297962376
0.1986699104309082,5.400834333266886,0.17070794105529785,5.231632821257797
0.20060396194458008,5.395191147593886,0.17195606231689453,5.2316909398086295
0.20361781120300293,5.394738292330146,0.17319297790527344,5.231729767562948
0.21026992797851562,5.382024940820421,0.17441415786743164,5.231760436658027
0.21168184280395508,5.371393629208085,0.17587614059448242,5.231827790789058
0.21328186988830566,5.368509501819501,0.17833709716796875,5.231868730909673
0.21640300750732422,5.362063586986603,0.18076395988464355,5.231905362583779
0.2190699577331543,5.363317263217622,0.18311095237731934,5.231966793319571
0.22176480293273926,5.352578868513625,0.18531203269958496,5.232025253801421
0.23013782501220703,5.346086902570535,0.18658709526062012,5.232061045507139
0.23146700859069824,5.343588674996877,0.187852144241333,5.23211523024285
0.23275995254516602,5.349522538608649,0.18906116485595703,5.232130192784944
0.23506879806518555,5.340345087096822,0.19029712677001953,5.232175772394222
0.23686480522155762,5.329285270950908,0.1914989948272705,5.232200937377538
0.24005985260009766,5.327430627111221,0.19332003593444824,5.232248487166908
0.25264883041381836,5.335474048359226,0.19531512260437012,5.23231102725641
0.25574803352355957,5.319987935110232,0.19754815101623535,5.232359697070782
0.2591090202331543,5.3210786440169295,0.1998751163482666,5.232387227295355
0.2620518207550049,5.313924013238308,0.20180797576904297,5.232404139474762
0.2645590305328369,5.3131049411064994,0.20312905311584473,5.23244910484666
0.2745218276977539,5.308355450840676,0.2043781280517578,5.232489148031736
0.2758619785308838,5.31534304688804,0.20559215545654297,5.232519381188713
0.27727198600769043,5.314977166068386,0.20682716369628906,5.232554358065087
0.2785489559173584,5.302711044504048,0.20805096626281738,5.232585791728242
0.2798159122467041,5.298924272245576,0.22000694274902344,5.232608729243662
