xneg_TopPushK,yneg_TopPushK,xpos_TopPushK,ypos_TopPushK,xquant_TopPushK,yquant_TopPushK
-14.50204334118284,0.021968558208284836,4.028720856707287,0.007076296230283203,,
-14.054369245156284,0.021387441852990005,4.3867209899693655,0.007288625115821734,,
-13.60669514912973,0.020777107005128217,4.744721123231444,0.007479582196651426,,
-13.159021053103173,0.02015897577169053,5.102721256493523,0.007677793783861347,,
-12.711346957076616,0.019555582054188794,5.4607213897556015,0.007912382723988913,,
-12.26367286105006,0.018986469159353887,5.81872152301768,0.008208697705001263,,
-11.815998765023503,0.01846480569870001,6.176721656279759,0.008585597617546622,,
-11.368324668996946,0.017995478360468525,6.5347217895418375,0.00905466242923988,,
-10.92065057297039,0.017575023460027556,6.892721922803916,0.009621078811682235,,
-10.472976476943833,0.017193293581528667,7.250722056065995,0.010285493972991253,,
-10.025302380917276,0.016836359059363062,7.608722189328073,0.01104600496681956,,
