x,y,z
-0.5942028985507246,-0.9710144927536232,2.8623188138008118
-0.5652173913043478,-0.9710144927536232,2.8188405632972717
-0.5362318840579711,-0.9710144927536232,2.7753623127937317
-0.5072463768115942,-0.9710144927536232,2.7318840622901917
-0.4782608695652174,-0.9710144927536232,2.6884058117866516
-0.4492753623188406,-0.9710144927536232,2.6449275612831116
-0.42028985507246375,-0.9710144927536232,2.601449266076088
-0.391304347826087,-0.9710144927536232,2.557971015572548
-0.36231884057971014,-0.9710144927536232,2.514492765069008
-0.3333333333333333,-0.9710144927536232,2.471014514565468
-0.30434782608695654,-0.9710144927536232,2.427536219358444
-0.2753623188405797,-0.9710144927536232,2.384057968854904
-0.2463768115942029,-0.9710144927536232,2.340579718351364
-0.21739130434782608,-0.9710144927536232,2.2971014454960823
-0.18840579710144928,-0.9710144927536232,2.2536231949925423
-0.15942028985507245,-0.9710144927536232,2.2101449444890022
-0.13043478260869565,-0.9710144927536232,2.1666666716337204
-0.10144927536231885,-0.9710144927536232,2.1231884099543095
-0.07246376811594203,-0.9710144927536232,2.0797101482748985
-0.043478260869565216,-0.9710144927536232,2.036231892183423
-0.014492753623188406,-0.9710144927536232,1.992753630504012
0.014492753623188406,-0.9710144927536232,1.9637681227177382
0.043478260869565216,-0.9710144927536232,1.9492753688246012
0.07246376811594203,-0.9710144927536232,1.9347826167941093
0.10144927536231885,-0.9710144927536232,1.9202898629009724
0.13043478260869565,-0.9710144927536232,1.9057971090078354
0.15942028985507245,-0.9710144927536232,1.8913043513894081
0.18840579710144928,-0.9710144927536232,1.8768116012215614
0.21739130434782608,-0.9710144927536232,1.8623188510537148
0.2463768115942029,-0.9710144927536232,1.8478260934352875
0.2753623188405797,-0.9710144927536232,1.8333333432674408
0.30434782608695654,-0.9710144927536232,1.8188405930995941
0.3333333333333333,-0.9710144927536232,1.8043478280305862
0.36231884057971014,-0.9710144927536232,1.7898550778627396
0.391304347826087,-0.9710144927536232,1.7753623276948929
0.42028985507246375,-0.9710144927536232,1.7608695775270462
0.4492753623188406,-0.9710144927536232,1.7463768124580383
0.4782608695652174,-0.9710144927536232,1.7318840622901917
0.5072463768115942,-0.9710144927536232,1.760869562625885
0.5362318840579711,-0.9710144927536232,1.804347813129425
0.5652173913043478,-0.9710144927536232,1.847826063632965
0.5942028985507246,-0.9710144927536232,1.8913043141365051
0.6231884057971014,-0.9710144927536232,1.9347825646400452
0.6521739130434783,-0.9710144927536232,1.9782609045505524
0.6811594202898551,-0.9710144927536232,2.0217391550540924
0.7101449275362319,-0.9710144927536232,2.0652174055576324
0.7391304347826086,-0.9710144927536232,2.1086956560611725
0.7681159420289855,-0.9710144927536232,2.1521739065647125
0.7971014492753623,-0.9710144927536232,2.1956521570682526
0.8260869565217391,-0.9710144927536232,2.2391304075717926
0.855072463768116,-0.9710144927536232,2.2826086580753326
0.8840579710144928,-0.9710144927536232,2.32608699798584
0.9130434782608695,-0.9710144927536232,2.36956524848938
0.9420289855072463,-0.9710144927536232,2.41304349899292
0.9710144927536232,-0.9710144927536232,2.45652174949646
1.0,-0.9710144927536232,2.5
-1.0,-0.9420289855072463,3.4420289993286133
-0.9710144927536232,-0.9420289855072463,3.3985507488250732
-0.9420289855072463,-0.9420289855072463,3.355072498321533
-0.9130434782608695,-0.9420289855072463,3.311594247817993
-0.8840579710144928,-0.9420289855072463,3.268115997314453
-0.855072463768116,-0.9420289855072463,3.224637657403946
-0.8260869565217391,-0.9420289855072463,3.181159406900406
-0.7971014492753623,-0.9420289855072463,3.1376811563968654
-0.7681159420289855,-0.9420289855072463,3.094202905893326
-0.7391304347826086,-0.9420289855072463,3.0507246553897858
-0.7101449275362319,-0.9420289855072463,3.007246404886246
-0.6811594202898551,-0.9420289855072463,2.9637681543827057
-0.6521739130434783,-0.9420289855072463,2.920289903879165
-0.6231884057971014,-0.9420289855072463,2.8768115639686584
-0.5942028985507246,-0.9420289855072463,2.8333333134651184
-0.5652173913043478,-0.9420289855072463,2.7898550629615784
-0.5362318840579711,-0.9420289855072463,2.7463768124580383
-0.5072463768115942,-0.9420289855072463,2.7028985619544983
-0.4782608695652174,-0.9420289855072463,2.6594203114509583
-0.4492753623188406,-0.9420289855072463,2.615942060947418
-0.42028985507246375,-0.9420289855072463,2.5724637657403946
-0.391304347826087,-0.9420289855072463,2.5289855152368546
-0.36231884057971014,-0.9420289855072463,2.485507264733315
-0.3333333333333333,-0.9420289855072463,2.4420290142297745
-0.30434782608695654,-0.9420289855072463,2.3985507190227513
-0.2753623188405797,-0.9420289855072463,2.355072468519211
-0.2463768115942029,-0.9420289855072463,2.3115942180156708
-0.21739130434782608,-0.9420289855072463,2.268115945160389
-0.18840579710144928,-0.9420289855072463,2.224637694656849
-0.15942028985507245,-0.9420289855072463,2.1811594441533093
-0.13043478260869565,-0.9420289855072463,2.1376811712980275
-0.10144927536231885,-0.9420289855072463,2.094202909618616
-0.07246376811594203,-0.9420289855072463,2.050724647939205
-0.043478260869565216,-0.9420289855072463,2.0072463918477292
-0.014492753623188406,-0.9420289855072463,1.963768130168319
0.014492753623188406,-0.9420289855072463,1.9347826223820448
0.043478260869565216,-0.9420289855072463,1.9202898684889078
0.07246376811594203,-0.9420289855072463,1.905797116458416
0.10144927536231885,-0.9420289855072463,1.891304362565279
0.13043478260869565,-0.9420289855072463,1.8768116086721423
0.15942028985507245,-0.9420289855072463,1.862318851053715
0.18840579710144928,-0.9420289855072463,1.847826100885868
0.21739130434782608,-0.9420289855072463,1.8333333507180214
0.2463768115942029,-0.9420289855072463,1.8188405930995941
0.2753623188405797,-0.9420289855072463,1.8043478429317474
0.30434782608695654,-0.9420289855072463,1.7898550927639008
0.3333333333333333,-0.9420289855072463,1.7753623276948929
0.36231884057971014,-0.9420289855072463,1.7608695775270462
0.391304347826087,-0.9420289855072463,1.7463768273592
0.42028985507246375,-0.9420289855072463,1.7318840771913528
0.4492753623188406,-0.9420289855072463,1.7173913121223454
0.4782608695652174,-0.9420289855072463,1.717391312122345
0.5072463768115942,-0.9420289855072463,1.760869562625885
0.5362318840579711,-0.9420289855072463,1.804347813129425
0.5652173913043478,-0.9420289855072463,1.847826063632965
0.5942028985507246,-0.9420289855072463,1.8913043141365053
0.6231884057971014,-0.9420289855072463,1.9347825646400452
0.6521739130434783,-0.9420289855072463,1.9782609045505524
0.6811594202898551,-0.9420289855072463,2.0217391550540924
0.7101449275362319,-0.9420289855072463,2.065217405557633
0.7391304347826086,-0.9420289855072463,2.108695656061173
0.7681159420289855,-0.9420289855072463,2.1521739065647125
0.7971014492753623,-0.9420289855072463,2.1956521570682526
0.8260869565217391,-0.9420289855072463,2.2391304075717926
0.855072463768116,-0.9420289855072463,2.2826086580753326
0.8840579710144928,-0.9420289855072463,2.32608699798584
0.9130434782608695,-0.9420289855072463,2.36956524848938
0.9420289855072463,-0.9420289855072463,2.41304349899292
0.9710144927536232,-0.9420289855072463,2.45652174949646
1.0,-0.9420289855072463,2.5000000000000004
-1.0,-0.9130434782608695,3.41304349899292
-0.9710144927536232,-0.9130434782608695,3.3695652484893803
-0.9420289855072463,-0.9130434782608695,3.32608699798584
-0.9130434782608695,-0.9130434782608695,3.2826087474823
-0.8840579710144928,-0.9130434782608695,3.2391304969787598
-0.855072463768116,-0.9130434782608695,3.1956521570682535
-0.8260869565217391,-0.9130434782608695,3.1521739065647125
-0.7971014492753623,-0.9130434782608695,3.108695656061173
-0.7681159420289855,-0.9130434782608695,3.065217405557633
-0.7391304347826086,-0.9130434782608695,3.0217391550540924
-0.7101449275362319,-0.9130434782608695,2.9782609045505533
-0.6811594202898551,-0.9130434782608695,2.9347826540470123
-0.6521739130434783,-0.9130434782608695,2.8913044035434727
-0.6231884057971014,-0.9130434782608695,2.8478260636329655
-0.5942028985507246,-0.9130434782608695,2.804347813129426
-0.5652173913043478,-0.9130434782608695,2.760869562625885
-0.5362318840579711,-0.9130434782608695,2.7173913121223454
-0.5072463768115942,-0.9130434782608695,2.673913061618805
-0.4782608695652174,-0.9130434782608695,2.6304348111152653
-0.4492753623188406,-0.9130434782608695,2.5869565606117257
-0.42028985507246375,-0.9130434782608695,2.5434782654047017
-0.391304347826087,-0.9130434782608695,2.500000014901162
-0.36231884057971014,-0.9130434782608695,2.456521764397621
-0.3333333333333333,-0.9130434782608695,2.4130435138940816
-0.30434782608695654,-0.9130434782608695,2.3695652186870575
-0.2753623188405797,-0.9130434782608695,2.326086968183518
-0.2463768115942029,-0.9130434782608695,2.282608717679977
-0.21739130434782608,-0.9130434782608695,2.2391304448246956
-0.18840579710144928,-0.9130434782608695,2.1956521943211555
-0.15942028985507245,-0.9130434782608695,2.1521739438176155
-0.13043478260869565,-0.9130434782608695,2.1086956709623332
-0.10144927536231885,-0.9130434782608695,2.0652174092829227
-0.07246376811594203,-0.9130434782608695,2.021739147603512
-0.043478260869565216,-0.9130434782608695,1.9782608915120363
-0.014492753623188406,-0.9130434782608695,1.9347826298326254
0.014492753623188406,-0.9130434782608695,1.9057971220463514
0.043478260869565216,-0.9130434782608695,1.8913043681532145
0.07246376811594203,-0.9130434782608695,1.8768116161227226
0.10144927536231885,-0.9130434782608695,1.8623188622295856
0.13043478260869565,-0.9130434782608695,1.8478261083364487
0.15942028985507245,-0.9130434782608695,1.8333333507180214
0.18840579710144928,-0.9130434782608695,1.8188406005501747
0.21739130434782608,-0.9130434782608695,1.804347850382328
0.2463768115942029,-0.9130434782608695,1.7898550927639008
0.2753623188405797,-0.9130434782608695,1.775362342596054
0.30434782608695654,-0.9130434782608695,1.7608695924282074
0.3333333333333333,-0.9130434782608695,1.7463768273591995
0.36231884057971014,-0.9130434782608695,1.7318840771913528
0.391304347826087,-0.9130434782608695,1.717391327023506
0.42028985507246375,-0.9130434782608695,1.7028985768556595
0.4492753623188406,-0.9130434782608695,1.6884058117866514
0.4782608695652174,-0.9130434782608695,1.717391312122345
0.5072463768115942,-0.9130434782608695,1.760869562625885
0.5362318840579711,-0.9130434782608695,1.804347813129425
0.5652173913043478,-0.9130434782608695,1.847826063632965
0.5942028985507246,-0.9130434782608695,1.891304314136505
0.6231884057971014,-0.9130434782608695,1.9347825646400452
0.6521739130434783,-0.9130434782608695,1.9782609045505524
0.6811594202898551,-0.9130434782608695,2.0217391550540924
0.7101449275362319,-0.9130434782608695,2.0652174055576324
0.7391304347826086,-0.9130434782608695,2.1086956560611725
0.7681159420289855,-0.9130434782608695,2.1521739065647125
0.7971014492753623,-0.9130434782608695,2.1956521570682526
0.8260869565217391,-0.9130434782608695,2.2391304075717926
0.855072463768116,-0.9130434782608695,2.2826086580753326
0.8840579710144928,-0.9130434782608695,2.32608699798584
0.9130434782608695,-0.9130434782608695,2.36956524848938
0.9420289855072463,-0.9130434782608695,2.4130434989929204
0.9710144927536232,-0.9130434782608695,2.456521749496461
1.0,-0.9130434782608695,2.5
-1.0,-0.8840579710144928,3.384057998657227
-0.9710144927536232,-0.8840579710144928,3.340579748153686
-0.9420289855072463,-0.8840579710144928,3.2971014976501465
-0.9130434782608695,-0.8840579710144928,3.2536232471466064
-0.8840579710144928,-0.8840579710144928,3.2101449966430664
-0.855072463768116,-0.8840579710144928,3.1666666567325583
-0.8260869565217391,-0.8840579710144928,3.123188406229019
-0.7971014492753623,-0.8840579710144928,3.079710155725479
-0.7681159420289855,-0.8840579710144928,3.0362319052219386
-0.7391304347826086,-0.8840579710144928,2.992753654718399
-0.7101449275362319,-0.8840579710144928,2.949275404214858
-0.6811594202898551,-0.8840579710144928,2.905797153711319
-0.6521739130434783,-0.8840579710144928,2.862318903207779
-0.6231884057971014,-0.8840579710144928,2.8188405632972717
-0.5942028985507246,-0.8840579710144928,2.775362312793731
-0.5652173913043478,-0.8840579710144928,2.731884062290191
-0.5362318840579711,-0.8840579710144928,2.6884058117866516
-0.5072463768115942,-0.8840579710144928,2.644927561283111
-0.4782608695652174,-0.8840579710144928,2.6014493107795715
-0.4492753623188406,-0.8840579710144928,2.5579710602760306
-0.42028985507246375,-0.8840579710144928,2.514492765069008
-0.391304347826087,-0.8840579710144928,2.471014514565467
-0.36231884057971014,-0.8840579710144928,2.4275362640619274
-0.3333333333333333,-0.8840579710144928,2.3840580135583878
-0.30434782608695654,-0.8840579710144928,2.340579718351364
-0.2753623188405797,-0.8840579710144928,2.297101467847824
-0.2463768115942029,-0.8840579710144928,2.253623217344284
-0.21739130434782608,-0.8840579710144928,2.2101449444890027
-0.18840579710144928,-0.8840579710144928,2.166666693985462
-0.15942028985507245,-0.8840579710144928,2.123188443481922
-0.13043478260869565,-0.8840579710144928,2.0797101706266403
-0.10144927536231885,-0.8840579710144928,2.0362319089472294
-0.07246376811594203,-0.8840579710144928,1.9927536472678185
-0.043478260869565216,-0.8840579710144928,1.949275391176343
-0.014492753623188406,-0.8840579710144928,1.905797129496932
0.014492753623188406,-0.8840579710144928,1.876811621710658
0.043478260869565216,-0.8840579710144928,1.862318867817521
0.07246376811594203,-0.8840579710144928,1.8478261157870293
0.10144927536231885,-0.8840579710144928,1.8333333618938923
0.13043478260869565,-0.8840579710144928,1.8188406080007553
0.15942028985507245,-0.8840579710144928,1.804347850382328
0.18840579710144928,-0.8840579710144928,1.7898551002144814
0.21739130434782608,-0.8840579710144928,1.7753623500466347
0.2463768115942029,-0.8840579710144928,1.7608695924282074
0.2753623188405797,-0.8840579710144928,1.7463768422603607
0.30434782608695654,-0.8840579710144928,1.731884092092514
0.3333333333333333,-0.8840579710144928,1.7173913270235062
0.36231884057971014,-0.8840579710144928,1.7028985768556595
0.391304347826087,-0.8840579710144928,1.6884058266878128
0.42028985507246375,-0.8840579710144928,1.6739130765199661
0.4492753623188406,-0.8840579710144928,1.673913061618805
0.4782608695652174,-0.8840579710144928,1.717391312122345
0.5072463768115942,-0.8840579710144928,1.760869562625885
0.5362318840579711,-0.8840579710144928,1.804347813129425
0.5652173913043478,-0.8840579710144928,1.847826063632965
0.5942028985507246,-0.8840579710144928,1.8913043141365051
0.6231884057971014,-0.8840579710144928,1.9347825646400452
0.6521739130434783,-0.8840579710144928,1.9782609045505524
0.6811594202898551,-0.8840579710144928,2.0217391550540924
0.7101449275362319,-0.8840579710144928,2.0652174055576324
0.7391304347826086,-0.8840579710144928,2.1086956560611725
0.7681159420289855,-0.8840579710144928,2.1521739065647125
0.7971014492753623,-0.8840579710144928,2.1956521570682526
0.8260869565217391,-0.8840579710144928,2.2391304075717926
0.855072463768116,-0.8840579710144928,2.2826086580753326
0.8840579710144928,-0.8840579710144928,2.3260869979858403
0.9130434782608695,-0.8840579710144928,2.36956524848938
0.9420289855072463,-0.8840579710144928,2.41304349899292
0.9710144927536232,-0.8840579710144928,2.456521749496459
1.0,-0.8840579710144928,2.4999999999999996
-1.0,-0.855072463768116,3.3550724387168884
-0.9710144927536232,-0.855072463768116,3.3115941882133484
-0.9420289855072463,-0.855072463768116,3.2681159377098083
-0.9130434782608695,-0.855072463768116,3.2246376872062683
-0.8840579710144928,-0.855072463768116,3.1811594367027283
-0.855072463768116,-0.855072463768116,3.137681096792221
-0.8260869565217391,-0.855072463768116,3.094202846288681
-0.7971014492753623,-0.855072463768116,3.050724595785141
-0.7681159420289855,-0.855072463768116,3.007246345281601
-0.7391304347826086,-0.855072463768116,2.963768094778061
-0.7101449275362319,-0.855072463768116,2.920289844274521
-0.6811594202898551,-0.855072463768116,2.876811593770981
-0.6521739130434783,-0.855072463768116,2.833333343267441
-0.6231884057971014,-0.855072463768116,2.7898550033569336
-0.5942028985507246,-0.855072463768116,2.7463767528533936
-0.5652173913043478,-0.855072463768116,2.7028985023498535
-0.5362318840579711,-0.855072463768116,2.6594202518463135
-0.5072463768115942,-0.855072463768116,2.6159420013427734
-0.4782608695652174,-0.855072463768116,2.5724637508392334
-0.4492753623188406,-0.855072463768116,2.5289855003356934
-0.42028985507246375,-0.855072463768116,2.4855072051286697
-0.391304347826087,-0.855072463768116,2.4420289546251297
-0.36231884057971014,-0.855072463768116,2.3985507041215897
-0.3333333333333333,-0.855072463768116,2.3550724536180496
-0.30434782608695654,-0.855072463768116,2.311594158411026
-0.2753623188405797,-0.855072463768116,2.268115907907486
-0.2463768115942029,-0.855072463768116,2.224637657403946
-0.21739130434782608,-0.855072463768116,2.181159384548664
-0.18840579710144928,-0.855072463768116,2.137681134045124
-0.15942028985507245,-0.855072463768116,2.094202883541584
-0.13043478260869565,-0.855072463768116,2.050724610686302
-0.10144927536231885,-0.855072463768116,2.0072463490068913
-0.07246376811594203,-0.855072463768116,1.9637680873274803
-0.043478260869565216,-0.855072463768116,1.9202898312360048
-0.014492753623188406,-0.855072463768116,1.876811569556594
0.014492753623188406,-0.855072463768116,1.84782606177032
0.043478260869565216,-0.855072463768116,1.833333307877183
0.07246376811594203,-0.855072463768116,1.8188405558466911
0.10144927536231885,-0.855072463768116,1.8043478019535542
0.13043478260869565,-0.855072463768116,1.7898550480604172
0.15942028985507245,-0.855072463768116,1.77536229044199
0.18840579710144928,-0.855072463768116,1.7608695402741432
0.21739130434782608,-0.855072463768116,1.7463767901062965
0.2463768115942029,-0.855072463768116,1.7318840324878693
0.2753623188405797,-0.855072463768116,1.7173912823200226
0.30434782608695654,-0.855072463768116,1.702898532152176
0.3333333333333333,-0.855072463768116,1.688405767083168
0.36231884057971014,-0.855072463768116,1.6739130169153214
0.391304347826087,-0.855072463768116,1.6594202667474747
0.42028985507246375,-0.855072463768116,1.644927516579628
0.4492753623188406,-0.855072463768116,1.673913061618805
0.4782608695652174,-0.855072463768116,1.717391312122345
0.5072463768115942,-0.855072463768116,1.760869562625885
0.5362318840579711,-0.855072463768116,1.804347813129425
0.5652173913043478,-0.855072463768116,1.847826063632965
0.5942028985507246,-0.855072463768116,1.8913043141365051
0.6231884057971014,-0.855072463768116,1.9347825646400452
0.6521739130434783,-0.855072463768116,1.9782609045505524
0.6811594202898551,-0.855072463768116,2.0217391550540924
0.7101449275362319,-0.855072463768116,2.0652174055576324
0.7391304347826086,-0.855072463768116,2.1086956560611725
0.7681159420289855,-0.855072463768116,2.1521739065647125
0.7971014492753623,-0.855072463768116,2.1956521570682526
0.8260869565217391,-0.855072463768116,2.2391304075717926
0.855072463768116,-0.855072463768116,2.2826086580753326
0.8840579710144928,-0.855072463768116,2.32608699798584
0.9130434782608695,-0.855072463768116,2.36956524848938
0.9420289855072463,-0.855072463768116,2.41304349899292
0.9710144927536232,-0.855072463768116,2.45652174949646
1.0,-0.855072463768116,2.5
-1.0,-0.8260869565217391,3.326086938381195
-0.9710144927536232,-0.8260869565217391,3.282608687877655
-0.9420289855072463,-0.8260869565217391,3.239130437374115
-0.9130434782608695,-0.8260869565217391,3.1956521868705745
-0.8840579710144928,-0.8260869565217391,3.152173936367035
-0.855072463768116,-0.8260869565217391,3.1086955964565277
-0.8260869565217391,-0.8260869565217391,3.0652173459529877
-0.7971014492753623,-0.8260869565217391,3.021739095449447
-0.7681159420289855,-0.8260869565217391,2.9782608449459076
-0.7391304347826086,-0.8260869565217391,2.9347825944423676
-0.7101449275362319,-0.8260869565217391,2.891304343938828
-0.6811594202898551,-0.8260869565217391,2.8478260934352875
-0.6521739130434783,-0.8260869565217391,2.8043478429317474
-0.6231884057971014,-0.8260869565217391,2.7608695030212402
-0.5942028985507246,-0.8260869565217391,2.7173912525177
-0.5652173913043478,-0.8260869565217391,2.67391300201416
-0.5362318840579711,-0.8260869565217391,2.63043475151062
-0.5072463768115942,-0.8260869565217391,2.58695650100708
-0.4782608695652174,-0.8260869565217391,2.54347825050354
-0.4492753623188406,-0.8260869565217391,2.5
-0.42028985507246375,-0.8260869565217391,2.4565217047929764
-0.391304347826087,-0.8260869565217391,2.4130434542894363
-0.36231884057971014,-0.8260869565217391,2.3695652037858963
-0.3333333333333333,-0.8260869565217391,2.3260869532823567
-0.30434782608695654,-0.8260869565217391,2.2826086580753326
-0.2753623188405797,-0.8260869565217391,2.239130407571793
-0.2463768115942029,-0.8260869565217391,2.1956521570682526
-0.21739130434782608,-0.8260869565217391,2.1521738842129707
-0.18840579710144928,-0.8260869565217391,2.1086956337094307
-0.15942028985507245,-0.8260869565217391,2.065217383205891
-0.13043478260869565,-0.8260869565217391,2.0217391103506093
-0.10144927536231885,-0.8260869565217391,1.978260848671198
-0.07246376811594203,-0.8260869565217391,1.9347825869917872
-0.043478260869565216,-0.8260869565217391,1.8913043309003112
-0.014492753623188406,-0.8260869565217391,1.8478260692209005
0.014492753623188406,-0.8260869565217391,1.8188405614346266
0.043478260869565216,-0.8260869565217391,1.8043478075414898
0.07246376811594203,-0.8260869565217391,1.7898550555109978
0.10144927536231885,-0.8260869565217391,1.775362301617861
0.13043478260869565,-0.8260869565217391,1.7608695477247243
0.15942028985507245,-0.8260869565217391,1.746376790106297
0.18840579710144928,-0.8260869565217391,1.7318840399384499
0.21739130434782608,-0.8260869565217391,1.7173912897706032
0.2463768115942029,-0.8260869565217391,1.702898532152176
0.2753623188405797,-0.8260869565217391,1.6884057819843292
0.30434782608695654,-0.8260869565217391,1.6739130318164825
0.3333333333333333,-0.8260869565217391,1.6594202667474747
0.36231884057971014,-0.8260869565217391,1.644927516579628
0.391304347826087,-0.8260869565217391,1.6304347664117818
0.42028985507246375,-0.8260869565217391,1.6304347664117813
0.4492753623188406,-0.8260869565217391,1.6739130616188054
0.4782608695652174,-0.8260869565217391,1.717391312122345
0.5072463768115942,-0.8260869565217391,1.760869562625885
0.5362318840579711,-0.8260869565217391,1.804347813129425
0.5652173913043478,-0.8260869565217391,1.847826063632965
0.5942028985507246,-0.8260869565217391,1.8913043141365053
0.6231884057971014,-0.8260869565217391,1.9347825646400454
0.6521739130434783,-0.8260869565217391,1.9782609045505521
0.6811594202898551,-0.8260869565217391,2.0217391550540924
0.7101449275362319,-0.8260869565217391,2.065217405557633
0.7391304347826086,-0.8260869565217391,2.108695656061173
0.7681159420289855,-0.8260869565217391,2.1521739065647125
0.7971014492753623,-0.8260869565217391,2.1956521570682526
0.8260869565217391,-0.8260869565217391,2.2391304075717926
0.855072463768116,-0.8260869565217391,2.2826086580753326
0.8840579710144928,-0.8260869565217391,2.3260869979858403
0.9130434782608695,-0.8260869565217391,2.36956524848938
0.9420289855072463,-0.8260869565217391,2.41304349899292
0.9710144927536232,-0.8260869565217391,2.45652174949646
1.0,-0.8260869565217391,2.5000000000000004
-1.0,-0.7971014492753623,3.2971014380455017
-0.9710144927536232,-0.7971014492753623,3.253623187541962
-0.9420289855072463,-0.7971014492753623,3.2101449370384216
-0.9130434782608695,-0.7971014492753623,3.166666686534882
-0.8840579710144928,-0.7971014492753623,3.1231884360313416
-0.855072463768116,-0.7971014492753623,3.0797100961208352
-0.8260869565217391,-0.7971014492753623,3.0362318456172943
-0.7971014492753623,-0.7971014492753623,2.9927535951137547
-0.7681159420289855,-0.7971014492753623,2.9492753446102147
-0.7391304347826086,-0.7971014492753623,2.905797094106674
-0.7101449275362319,-0.7971014492753623,2.862318843603135
-0.6811594202898551,-0.7971014492753623,2.818840593099594
-0.6521739130434783,-0.7971014492753623,2.7753623425960545
-0.6231884057971014,-0.7971014492753623,2.7318840026855473
-0.5942028985507246,-0.7971014492753623,2.6884057521820077
-0.5652173913043478,-0.7971014492753623,2.644927501678467
-0.5362318840579711,-0.7971014492753623,2.601449251174927
-0.5072463768115942,-0.7971014492753623,2.5579710006713867
-0.4782608695652174,-0.7971014492753623,2.514492750167847
-0.4492753623188406,-0.7971014492753623,2.4710144996643075
-0.42028985507246375,-0.7971014492753623,2.4275362044572835
-0.391304347826087,-0.7971014492753623,2.3840579539537434
-0.36231884057971014,-0.7971014492753623,2.340579703450203
-0.3333333333333333,-0.7971014492753623,2.297101452946663
-0.30434782608695654,-0.7971014492753623,2.2536231577396393
-0.2753623188405797,-0.7971014492753623,2.2101449072360992
-0.2463768115942029,-0.7971014492753623,2.1666666567325588
