xneg_PatMatNP,yneg_PatMatNP,xpos_PatMatNP,ypos_PatMatNP,xquant_PatMatNP,yquant_PatMatNP
-13.017990395022528,0.019389364194121923,5.807636049728476,0.006846982235038861,,
-12.53521708749299,0.018783455965667932,6.2072190689414635,0.007036470940727533,,
-12.052443779963454,0.01819860246013172,6.606802088154451,0.007238245356337967,,
-11.569670472433918,0.01764886025649713,7.0063851073674375,0.007479141310917845,,
-11.08689716490438,0.017142010083460404,7.405968126580425,0.007785549697465117,,
-10.604123857374844,0.016679023476909218,7.805551145793412,0.008180312320704082,,
-10.121350549845308,0.01625499606899057,8.205134165006399,0.00868037499602125,,
-9.63857724231577,0.015861181557990395,8.604717184219387,0.009295514037017916,,
-9.155803934786235,0.01548755372739997,9.004300203432374,0.010028162186346572,,
-8.673030627256699,0.015125277036345426,9.40388322264536,0.010874122795145017,,
-8.190257319727161,0.014768557748381404,9.803466241858349,0.011823856056538596,,
