fpr_train,tpr_train,fpr_valid,tpr_valid,fpr_test,tpr_test
1.0,1.0,1.0,1.0,1.0,1.0
0.9329261462454088,0.9934567319028531,0.9329147506190307,0.9932790944464096,0.932927422421493,0.9922185869661332
0.8703565048726852,0.9927493515680265,0.870357269189954,0.9922178988326849,0.8703561227106713,0.9913343354850119
0.811978610886752,0.991747229427022,0.8119738238415282,0.9915104350902016,0.8119810044305309,0.990671146874171
0.757521268254146,0.9910398490921952,0.757516802263884,0.99115670321896,0.7575235012690243,0.9901405959854983
0.706713280941404,0.9904503654798397,0.7067032189600283,0.9904492394764768,0.7067138902890899,0.9897426828189937
0.6593188263107317,0.9900377269511907,0.6593031482136541,0.9900955076052352,0.6593178220536086,0.9893889822265453
0.6150961861583902,0.9894482433388352,0.6150866643084542,0.989388043862752,0.6150965254379681,0.9891679193562649
0.573833120110365,0.9889177080877152,0.5738415281216838,0.9892111779271312,0.5738421811300064,0.9885931558935361
0.5353527611883103,0.9886819146427729,0.5353555005305978,0.9890343119915105,0.5353558131925468,0.9882836678751437
0.49944876458415627,0.9883282244753596,0.49943402900601347,0.988503714184648,0.4994428673759053,0.9878857547086392
0.46595015888550223,0.9878566375854752,0.465935620799434,0.9879731163777856,0.46594858461783356,0.9875320541161906
0.4346977638118371,0.9875029474180618,0.43470109656880085,0.9877962504421648,0.4347005191061117,0.98708992837563
0.40554419021453963,0.9869724121669418,0.40553590378493104,0.9877962504421648,0.40554391177849114,0.9864709523388452
0.37834204894498846,0.9865597736382928,0.37833392288645207,0.9876193845065441,0.37834169032269477,0.9862498894685648
0.35296753311834167,0.9861471351096439,0.35295366112486737,0.9872656526353024,0.3529700474889237,0.9857193385798921
0.3292968358497574,0.9859702900259373,0.32928899893880437,0.9869119207640609,0.3292919109649006,0.9852330002652755
0.307194359122504,0.9856755482197594,0.30719844357976656,0.9869119207640609,0.30721000362578377,0.984923512246883
0.2866011472771329,0.985203961329875,0.2865935620799434,0.98673505482844,0.2866005182217742,0.9845255990803785
