fpr_train,tpr_train,fpr_valid,tpr_valid,fpr_test,tpr_test
1.0,1.0,1.0,1.0,1.0,1.0
0.9659629660563124,0.9968068382786403,0.9659533073929961,0.9973474801061007,0.9659662713678048,0.9970819701122999
0.9330903052426268,0.9956769502849283,0.9330562433675275,0.9969053934571176,0.9330910248587271,0.996374568927403
0.9013328878910107,0.9953821968952643,0.9013088079235939,0.9964633068081344,0.9013344652853315,0.9959324431868424
0.8706612362007046,0.9951365690705443,0.8706225680933852,0.9960212201591512,0.8706612191476755,0.9954018922981696
0.8410262205037756,0.9948909412458243,0.8409975238769013,0.9960212201591512,0.8410270695708311,0.9951366168538333
0.812408188933051,0.9946453134211043,0.812389458790237,0.9942528735632183,0.8124054864298411,0.9949155539835529
0.7847580118205981,0.9944979367262724,0.7847541563494871,0.9938107869142352,0.7847566745372704,0.9947829162613847
0.7580511243324506,0.9943996855963844,0.7580474000707463,0.993368700265252,0.7580496820806693,0.9945618533911045
0.7322531357010558,0.9941049322067204,0.7322249734701096,0.993368700265252,0.732253557247588,0.9944734282429923
0.7073296551588608,0.9940066810768324,0.7073310930314821,0.993368700265252,0.707332926538084,0.9942965779467681
0.6832561178718993,0.9939084299469444,0.6832331093031482,0.993368700265252,0.6832568381397076,0.9942081527986559
0.6600030460394118,0.9936628021222244,0.6599752387690131,0.993368700265252,0.6600031836149949,0.9939428773543195
0.6375360488938455,0.9935154254273925,0.6375132649451716,0.9929266136162688,0.6375454328389887,0.9938544522062075
0.6158453005016139,0.9934662998624484,0.6158471878316236,0.9929266136162688,0.6158437906242539,0.9937660270580954
0.5948865841615777,0.9934171742975044,0.5948885744605589,0.9929266136162688,0.5948849919083119,0.9937218144840393
0.5746402480065638,0.9932697976026724,0.5746374248319773,0.9929266136162688,0.574642506566206,0.993544964187815
0.5550866401693991,0.9932206720377285,0.5550495224619738,0.9929266136162688,0.5550853827854862,0.993500751613759
0.5361913698825309,0.9931224209078404,0.5361690838344535,0.9929266136162688,0.5361915121286888,0.9934123264656468
0.5179446112123728,0.9930732953428965,0.5179076759816059,0.9929266136162688,0.5179432078458422,0.9933681138915907
0.5003168863581651,0.9929750442130084,0.5003095153873364,0.9929266136162688,0.5003183614994826,0.9933681138915907
0.48328363048594153,0.9928767930831205,0.4832861690838344,0.9929266136162688,0.483290442964653,0.9933239013175347
0.46684484359570216,0.9927785419532325,0.4668376370711001,0.9929266136162688,0.4668373438038893,0.9932796887434786
0.45095630898630756,0.9926311652584004,0.45091970286522814,0.9929266136162688,0.45095464232969873,0.9932796887434786
0.4356082007241713,0.9924837885635684,0.4355765829501238,0.9929266136162688,0.4356069650421387,0.9932354761694225
0.42078086694212036,0.9923855374336805,0.42076406084188184,0.9929266136162688,0.4207810468787308,0.9931912635953665
0.4064595687397749,0.9922872863037925,0.4064379200565971,0.9929266136162688,0.4064636227769966,0.9931470510213105
0.3926295672167552,0.9921890351739046,0.39259816059426955,0.9929266136162688,0.39262816261197925,0.9930586258731984
0.3792662975390949,0.9920907840440165,0.3792447824548992,0.9929266136162688,0.37926582300869305,0.9930586258731984
0.36635993377320764,0.9920416584790726,0.3663335691545808,0.9929266136162688,0.36635891721716674,0.9929702007250862
0.35389082405192024,0.9918942817842406,0.3538645206933145,0.9929266136162688,0.35388975848742915,0.992837563002918
0.3418491424416462,0.9916486539595205,0.3418376370711001,0.9929266136162688,0.34184508175700173,0.992793350428862
0.33021032410841933,0.9916486539595205,0.33020870180403256,0.9929266136162688,0.3302116219634061,0.9927049252807498
0.3189743690522396,0.9914521516997445,0.31893349840820656,0.9929266136162688,0.3189761140441638,0.9926165001326377
0.3081167124391406,0.9912065238750246,0.30810045985143264,0.9924845269672856,0.3081208712493036,0.9925280749845256
